filepath,inferred_plane,gemini_blocked
archive_v2/Testing\meningioma\meningioma_TT_0683.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0684.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0690.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0691.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0696.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0698.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0704.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0707.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0711.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0723.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0725.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0726.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0731.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0740.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0749.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0753.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0756.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0757.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0759.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0761.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0774.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0775.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0777.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0783.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0784.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0785.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0787.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0793.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0802.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0809.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0823.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0833.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0838.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0844.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0857.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0860.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0863.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0865.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0871.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0872.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0874.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0875.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0876.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0877.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0884.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0885.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0888.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0890.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0891.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0895.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0900.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0901.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0907.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0917.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0921.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0922.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0929.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0939.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0942.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0944.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0946.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0952.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0958.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0959.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0960.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0963.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0981.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_0992.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1010.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1011.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1015.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1018.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1027.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1029.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1037.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1040.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1043.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1044.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1045.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1051.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1055.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1062.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1065.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1076.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1081.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1091.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1103.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1110.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1115.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1117.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1118.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1119.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1133.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1137.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1141.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1157.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1159.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1162.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1163.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1171.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1175.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1177.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1178.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1183.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1187.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1190.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1192.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1201.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1203.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1212.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1215.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1216.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1218.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1227.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1235.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1243.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1245.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1254.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1283.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1286.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1288.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1290.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1295.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1299.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1316.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1321.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1325.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1330.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1348.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1355.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1362.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1369.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1370.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1374.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1377.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1378.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1392.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1399.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1400.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1403.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1404.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1412.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1415.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1422.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1427.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1428.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1429.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1432.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1433.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1434.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1445.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1446.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1455.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1459.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1474.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1477.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1485.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1487.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1493.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1496.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1498.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1499.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1500.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1501.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1505.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1507.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1515.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1517.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1522.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1523.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1524.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1533.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1536.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1541.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1545.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1547.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1548.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1549.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1554.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1570.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1574.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1577.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1587.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1601.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1603.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1605.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1606.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1620.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1638.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1642.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1647.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1648.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1661.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1667.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1670.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1674.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1678.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1679.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1686.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1697.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1704.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1713.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1714.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1724.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1736.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1737.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1755.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1757.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1759.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1760.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1764.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1773.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1774.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1788.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1789.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1791.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1792.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1794.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1799.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1812.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1824.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1846.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1854.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1856.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1861.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1863.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1865.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1866.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1870.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1872.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1874.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1883.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1892.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1896.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1916.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1917.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1922.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1926.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1927.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1931.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1942.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1943.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1946.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1949.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1957.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1967.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1969.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1970.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1971.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1973.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1976.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1979.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1980.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1982.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1983.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1991.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1994.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1998.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_1999.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2003.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2026.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2028.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2029.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2030.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2032.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2036.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2040.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2043.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2047.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2049.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2053.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2063.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2068.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2069.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2070.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2075.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2079.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2091.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2092.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2096.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2098.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2105.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2122.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2123.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2127.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2134.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2145.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2148.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2152.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2155.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2158.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2164.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2175.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2176.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2185.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2188.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2191.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2193.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2197.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2200.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2206.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2209.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2211.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2222.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2224.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2228.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2229.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2243.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2247.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2251.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2255.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2262.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2263.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2284.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2286.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2289.jpg,unknown,True
archive_v2/Testing\meningioma\meningioma_TT_2292.jpg,unknown,True
